title,price,region,city,rooms,area_m2,floor,total_floors,year,price_per_m2,floor_ratio,apartment_age,price_category,size_category,district
2-комнатная квартира · 74 м² · 7/12 этаж,43000000,"сарайшык р-н, кордай 83",астана,2,74.0,7,12,2018,581081.0810810811,0.5833333333333334,8,high,large,сарайшык р-н
1-комнатная квартира · 43.23 м² · 7/11 этаж,21900000,"есильский р-н, қазыбек би 21",астана,1,43.23,7,11,2026,506592.64399722416,0.6363636363636364,0,mid,medium,есильский р-н
4-комнатная квартира · 250.3 м² · 6/12 этаж,200000000,"бостандыкский р-н, аль-фараби 95",алматы,4,250.3,6,12,2005,799041.1506192569,0.5,21,luxury,very_large,бостандыкский р-н
3-комнатная квартира · 72 м² · 10/12 этаж,35000000,"сарайшык р-н, кордай 83 — нетдалеко от жк жайна",астана,3,72.0,10,12,2018,486111.1111111111,0.8333333333333334,8,high,large,сарайшык р-н
2-комнатная квартира · 67 м² · 2/9 этаж,37000000,"турксибский р-н, мкр жас канат, баймаганбетова 1/8 — мкр жасканат",алматы,2,67.0,2,9,2016,552238.8059701492,0.2222222222222222,10,high,medium,турксибский р-н
3-комнатная квартира · 100.8 м² · 8/12 этаж,60000000,"сарыарка р-н, габдуллина 3",астана,3,100.8,8,12,2008,595238.0952380953,0.6666666666666666,18,high,very_large,сарыарка р-н
3-комнатная квартира · 80 м² · 3/6 этаж,40000000,"алматы р-н, кенен азербаева 6",астана,3,80.0,3,6,2016,500000.0,0.5,10,high,large,алматы р-н
3-комнатная квартира · 61.8 м² · 1/4 этаж,43800000,"бостандыкский р-н, мкр коктем-2 — тимирязева",алматы,3,61.8,1,4,1975,708737.8640776699,0.25,51,high,medium,бостандыкский р-н
1-комнатная квартира · 43.23 м² · 2/11 этаж,22500000,"нура р-н, казыбек би 21 — рядом школа зерде",астана,1,43.23,2,11,2024,520471.89451769606,0.18181818181818182,2,mid,medium,нура р-н
2-комнатная квартира · 55 м² · 3/4 этаж,22400000,"нура р-н, кургальжинское шоссе 108",астана,2,55.0,3,4,2021,407272.7272727273,0.75,5,mid,medium,нура р-н
3-комнатная квартира · 87 м² · 4/9 этаж,38000000,"мкр. зачаганск пгт, монкеулы — мечети",уральск,3,87.0,4,9,2021,436781.6091954023,0.4444444444444444,5,high,large,unknown
3-комнатная квартира · 145 м² · 9/9 этаж,55000000,17-й мкр 46,актау,3,145.0,9,9,2017,379310.3448275862,1.0,9,high,very_large,unknown
3-комнатная квартира · 63.4 м² · 4/5 этаж,19900000,"казыбек би р-н, гапеева 25",караганда,3,63.4,4,5,1981,313880.1261829653,0.8,45,mid,medium,казыбек би р-н
2-комнатная квартира · 63 м² · 2/12 этаж,45000000,"нура р-н, е-305 6 — сығанақ-әнет баба-мухамедханова",астана,2,63.0,2,12,2023,714285.7142857143,0.16666666666666666,3,high,medium,нура р-н
3-комнатная квартира · 68.6 м² · 5/5 этаж,40500000,"ауэзовский р-н, мкр аксай-3б — төле би яссауи",алматы,3,68.6,5,5,1990,590379.0087463558,1.0,36,high,medium,ауэзовский р-н
2-комнатная квартира · 52.6 м² · 14/24 этаж,30000000,"есильский р-н, кайыма мухамедханова 15",астана,2,52.6,14,24,2019,570342.2053231939,0.5833333333333334,7,mid,medium,есильский р-н
2-комнатная квартира · 41.1 м² · 6/7 этаж,14000000,"мкр болашак, бокенбай батыр 155/3 — в районе аэропорта",актобе,2,41.1,6,7,2016,340632.60340632603,0.8571428571428571,10,budget,medium,unknown
3-комнатная квартира · 71 м² · 5/5 этаж,21000000,"ульбинский, дружбы народов 1 — находится возле школы",усть-каменогорск,3,71.0,5,5,1989,295774.6478873239,1.0,37,mid,large,unknown
2-комнатная квартира · 49 м² · 11/12 этаж,35900000,"алатауский р-н, ул. фадеева, 38г 8",алматы,2,49.0,11,12,2026,732653.0612244898,0.9166666666666666,0,high,medium,алатауский р-н
3-комнатная квартира · 80 м² · 9/12 этаж,35000000,кошкарбаева 39в/1,бесагаш,3,80.0,9,12,2024,437500.0,0.75,2,high,large,unknown
3-комнатная квартира · 75.7 м² · 3/5 этаж,28900000,"казыбек би р-н, мкр новый город, гоголя 41",караганда,3,75.7,3,5,1963,381770.1453104359,0.6,63,mid,large,казыбек би р-н
2-комнатная квартира · 71 м² · 10/12 этаж,53000000,e-15 16,астана,2,71.0,10,12,2025,746478.8732394367,0.8333333333333334,1,high,large,unknown
1-комнатная квартира · 42 м² · 9/12 этаж,24000000,"алматы р-н, бауыржан момышулы 16 — амана",астана,1,42.0,9,12,2013,571428.5714285715,0.75,13,mid,medium,алматы р-н
2-комнатная квартира · 41 м² · 7/7 этаж,18900000,"алматы р-н, ахмета байтурсынова 46/1",астана,2,41.0,7,7,2018,460975.60975609755,1.0,8,mid,medium,алматы р-н
3-комнатная квартира · 90.77 м² · 4/9 этаж,54999990,"нура р-н, улы дала 28",астана,3,90.77,4,9,2025,605926.9582461166,0.4444444444444444,1,high,large,нура р-н
2-комнатная квартира · 45 м² · 3/5 этаж,11900000,мкр акбулак 20,тараз,2,45.0,3,5,1971,264444.44444444444,0.6,55,budget,medium,unknown
2-комнатная квартира · 63.7 м² · 6/12 этаж,68900000,"бостандыкский р-н, навои 200 — р. большая алматинка",алматы,2,63.7,6,12,2023,1081632.6530612244,0.5,3,luxury,medium,бостандыкский р-н
1-комнатная квартира · 40.5 м² · 11/16 этаж,19500000,"алматы р-н, б.момышулы 27 — момышулы -аманат",астана,1,40.5,11,16,2009,481481.48148148146,0.6875,17,mid,medium,алматы р-н
1-комнатная квартира · 37 м² · 7/9 этаж,15400000,"есильский р-н, мкр комсомольский, е-810",астана,1,37.0,7,9,2025,416216.2162162162,0.7777777777777778,1,mid,small,есильский р-н
2-комнатная квартира · 49 м² · 8/13 этаж,45000000,"ауэзовский р-н, утеген батыра 17б",алматы,2,49.0,8,13,2018,918367.3469387755,0.6153846153846154,8,high,medium,ауэзовский р-н
2-комнатная квартира · 59.8 м² · 8/16 этаж,42700000,"бостандыкский р-н, утепова 31",алматы,2,59.8,8,16,2023,714046.822742475,0.5,3,high,medium,бостандыкский р-н
2-комнатная квартира · 60 м² · 3/9 этаж,27500000,"сарыарка р-н, женис 17б",астана,2,60.0,3,9,2006,458333.3333333333,0.3333333333333333,20,mid,medium,сарыарка р-н
1-комнатная квартира · 33.39 м² · 12/16 этаж,20600000,"есильский р-н, улы дала  пр уч 16 д",астана,1,33.39,12,16,2026,616951.1829889189,0.75,0,mid,small,есильский р-н
3-комнатная квартира · 100 м² · 4/10 этаж,67000000,"ауэзовский р-н, мкр аксай-1 — райымбека-сайна",алматы,3,100.0,4,10,2018,670000.0,0.4,8,luxury,large,ауэзовский р-н
3-комнатная квартира · 72 м² · 1/9 этаж,55000000,"ауэзовский р-н, мкр аксай-1 3",алматы,3,72.0,1,9,1990,763888.8888888889,0.1111111111111111,36,high,large,ауэзовский р-н
1-комнатная квартира · 34 м² · 1/5 этаж,35000000,"бостандыкский р-н, басенова",алматы,1,34.0,1,5,1990,1029411.7647058824,0.2,36,high,small,бостандыкский р-н
3-комнатная квартира · 59.6 м² · 4/5 этаж,30000000,айтиева 1,тараз,3,59.6,4,5,1986,503355.70469798654,0.8,40,mid,medium,unknown
1-комнатная квартира · 48 м² · 8/8 этаж,5900000,41-й мкр 1\2,актау,1,48.0,8,8,2026,122916.66666666667,1.0,0,budget,medium,unknown
4-комнатная квартира · 107 м² · 5/9 этаж,47000000,каныш сатпаева 27 — по кулманова,атырау,4,107.0,5,9,2003,439252.33644859813,0.5555555555555556,23,high,very_large,unknown
3-комнатная квартира · 67.2 м² · 6/10 этаж,22000000,машхур жусупа 52/3,экибастуз,3,67.2,6,10,1987,327380.95238095237,0.6,39,mid,medium,unknown
2-комнатная квартира · 37.5 м² · 3/12 этаж,37200000,"есильский р-н, аль-фараби 7/3",астана,2,37.5,3,12,2024,992000.0,0.25,2,high,small,есильский р-н
1-комнатная квартира · 27.8 м² · 5/5 этаж,12000000,труда 51 — дср,петропавловск,1,27.8,5,5,1973,431654.6762589928,1.0,53,budget,small,unknown
2-комнатная квартира · 60 м² · 8/9 этаж,22000000,увалиева 8/1 — 40 48 школы,усть-каменогорск,2,60.0,8,9,2016,366666.6666666667,0.8888888888888888,10,mid,medium,unknown
2-комнатная квартира · 72 м² · 1/11 этаж,28000000,"алматы р-н, күйші дина 23/2",астана,2,72.0,1,11,2007,388888.8888888889,0.09090909090909091,19,mid,large,алматы р-н
1-комнатная квартира · 35 м² · 15/16 этаж,19700000,"сарыарка р-н, бейбарыс султан 31",астана,1,35.0,15,16,2025,562857.1428571428,0.9375,1,mid,small,сарыарка р-н
2-комнатная квартира · 57 м² · 6/9 этаж,39700000,"наурызбайский р-н, мкр шугыла, мкрн шугыла 340/46",алматы,2,57.0,6,9,2025,696491.2280701754,0.6666666666666666,1,high,medium,наурызбайский р-н
2-комнатная квартира · 50 м² · 10/14 этаж,43500000,"бостандыкский р-н, утепова 31",алматы,2,50.0,10,14,2023,870000.0,0.7142857142857143,3,high,medium,бостандыкский р-н
1-комнатная квартира · 32.6 м² · 4/5 этаж,12000000,назарбаева 14,усть-каменогорск,1,32.6,4,5,1962,368098.15950920247,0.8,64,budget,small,unknown
1-комнатная квартира · 30 м² · 5/5 этаж,20500000,"алатауский р-н, мкр ожет, северное кольцо 92/4 — жк северный",алматы,1,30.0,5,5,2022,683333.3333333334,1.0,4,mid,small,алатауский р-н
2-комнатная квартира · 60.2 м² · 5/9 этаж,24200000,"каратауский р-н, мкр туран-2",шымкент,2,60.2,5,9,2020,401993.3554817276,0.5555555555555556,6,mid,medium,каратауский р-н
4-комнатная квартира · 155 м² · 5/6 этаж,160000000,"бостандыкский р-н, мкр ерменсай",алматы,4,155.0,5,6,2018,1032258.0645161291,0.8333333333333334,8,luxury,very_large,бостандыкский р-н
