id,title,price,region,city,rooms,area_m2,floor,total_floors,year
1006389068,5-комнатная квартира · 121.8 м² · 3/5 этаж,88 000 000〒,"Бостандыкский р-н, Навои",Алматы,5,121.8,3.0,5.0,1991.0
1006368202,2-комнатная квартира · 60 м² · 2/5 этаж,40 000 000〒,"Ауэзовский р-н, Райымбека — Пересечение Саина",Алматы,2,60.0,2.0,5.0,1989.0
1004808287,3-комнатная квартира · 85 м² · 3/10 этаж,49 000 000〒,"Наурызбайский р-н, мкр Шугыла, Жунисова",Алматы,3,85.0,3.0,10.0,2021.0
1004504116,3-комнатная квартира · 89.6 м² · 9/10 этаж,48 000 000〒,"Наурызбайский р-н, мкр Шугыла, Жунисова",Алматы,3,89.6,9.0,10.0,2020.0
1001632795,2-комнатная квартира · 68 м² · 9/9 этаж,38 500 000〒,"Жетысуский р-н, мкр Кулагер — Казыбаева",Алматы,2,68.0,9.0,9.0,2006.0
1010911281,3-комнатная квартира · 85.7 м² · 4/20 этаж,56 999 999〒,"Есильский р-н, Кабанбай Батыра 49 — Бухар жырау БОТАНИЧЕСКИЙ САД",Астана,3,85.7,4.0,20.0,2020.0
762069518,4-комнатная квартира · 111.39 м²,от 62 935 350〒,"Нура р-н, Е-15 5",Астана,4,111.39,,,2026.0
669518585,1-комнатная квартира · 41.2 м²,от 12 360 000〒,"Нура р-н, мкр Уркер, Укили Ыбырай 15",Астана,1,41.2,,,2023.0
691083201,4-комнатная квартира · 195.7 м² · 1/1 этаж,от 154 603 000〒,"Талгарский район, поселок Каменное плато, территория PARK RESORT «ВОСЕМЬ ОЗЕР»",Теренкара,4,195.7,1.0,1.0,2021.0
1011477300,2-комнатная квартира · 43.2 м² · 3/5 этаж,12 500 000〒,"Алихана Бокейханова р-н, Майкудук, 12й микрорайон 45",Караганда,2,43.2,3.0,5.0,1966.0
697436001,3-комнатная квартира · 64 м² · 11/14 этаж,89 900 000〒,"Бостандыкский р-н, Розыбакиева 388 — Розыбакиева — Аль-Фараби",Алматы,3,64.0,11.0,14.0,2021.0
16245199,3-комнатная квартира · 165 м² · 11/13 этаж,140 000 000〒,"Алмалинский р-н, Шевченко",Алматы,3,165.0,11.0,13.0,2007.0
1011363034,2-комнатная квартира · 38.8 м² · 4/9 этаж,22 900 000〒,"Наурызбайский р-н, мкр Шугыла, Сакен Жунисов",Алматы,2,38.8,4.0,9.0,2026.0
1005316508,3-комнатная квартира · 62 м² · 9/9 этаж,45 000 000〒,"Алматы р-н, Тауелсиздик 23 — Шарль де Голль",Астана,3,62.0,9.0,9.0,2023.0
761557467,1-комнатная квартира · 42.6 м² · 4/5 этаж,17 000 000〒,"Нура р-н, Коргалжинское шоссе 128",Астана,1,42.6,4.0,5.0,2024.0
761099881,4-комнатная квартира · 112 м² · 12/12 этаж,84 000 000〒,"Сарайшык р-н, Ахмет Байтурсынулы 14",Астана,4,112.0,12.0,12.0,2024.0
678649749,2-комнатная квартира · 75 м²,35 000 000〒,"Нура р-н, Е 489 5",Астана,2,75.0,,,2015.0
1011539322,3-комнатная квартира · 105 м² · 2/9 этаж,90 000 000〒,"Сарайшык р-н, Сагадат Нурмагамбетов 15, 16",Астана,3,105.0,2.0,9.0,2026.0
1011078193,3-комнатная квартира · 58 м² · 1/4 этаж,39 000 000〒,"Ауэзовский р-н, 6-й микрорайон",Алматы,3,58.0,1.0,4.0,1965.0
1010445524,1-комнатная квартира · 37 м² · 15/18 этаж,32 350 000〒,"Нура р-н, Туран 39",Астана,1,37.0,15.0,18.0,2025.0
1010015166,2-комнатная квартира · 41 м² · 4/15 этаж,35 000 000〒,"Нура р-н, Туран 71",Астана,2,41.0,4.0,15.0,2024.0
1010002233,4-комнатная квартира · 95.3 м² · 3/9 этаж,65 300 000〒,"Ауэзовский р-н, мкр Жетысу-1 27 — Момыш-улы - ниже Абая",Алматы,4,95.3,3.0,9.0,1990.0
1008671965,3-комнатная квартира · 70.4 м² · 11/12 этаж,45 000 000〒,"Алатауский р-н, мкр Дарабоз — Момышұлы",Алматы,3,70.4,11.0,12.0,2022.0
1007165708,2-комнатная квартира · 58 м² · 3/6 этаж,37 500 000〒,"Алатауский р-н, мкр Самгау, Ырысты 46/8",Алматы,2,58.0,3.0,6.0,2022.0
1005625159,2-комнатная квартира · 56 м² · 5/5 этаж,55 500 000〒,"Медеуский р-н, Есенова — Маметовой",Алматы,2,56.0,5.0,5.0,1984.0
1010084788,1-комнатная квартира · 45.98 м²,от 51 123 496〒,"Есильский р-н, Бухар жырау 33/2",Астана,1,45.98,,,2027.0
1008911649,4-комнатная квартира · 118.78 м²,от 68 773 620〒,"Нура р-н, Улы Дала 14",Астана,4,118.78,,,2026.0
1002717223,1-комнатная квартира · 34.61 м²,от 23 361 750〒,"Есильский р-н, Аль-Фараби 46/21",Астана,1,34.61,,,2026.0
1010080449,3-комнатная квартира · 71.79 м²,от 31 515 810〒,"Абайский р-н, мкр Акжайык, Байдибек би 113/3",Шымкент,3,71.79,,,2027.0
698583059,2-комнатная квартира · 59.5 м²,от 23 205 000〒,Абылай Хана 19,Щучинск,2,59.5,,,2025.0
697909171,4-комнатная квартира · 137.18 м²,от 122 364 560〒,"Нура р-н, Бухар жырау 20",Астана,4,137.18,,,2026.0
762197829,3-комнатная квартира · 100.21 м²,от 48 601 850〒,"Аль-Фарабийский р-н, Кошкар-ата 10",Шымкент,3,100.21,,,2026.0
694673251,3-комнатная квартира · 97.85 м²,от 50 392 750〒,"Аль-Фарабийский р-н, Кошкар-ата 10",Шымкент,3,97.85,,,2026.0
678205241,1-комнатная квартира · 27.8 м²,от 18 070 000〒,​Бирлик 1г,Жанатурмыс,1,27.8,,,2025.0
1011139381,2-комнатная квартира · 61 м² · 6/6 этаж,41 000 000〒,"Есильский р-н, Улы Дала 56 — Гейдар Алиева",Астана,2,61.0,6.0,6.0,2017.0
1008070331,2-комнатная квартира · 40 м² · 1/5 этаж,7 500 000〒,Карла Маркса 44б,Шахтинск,2,40.0,1.0,5.0,1952.0
698530163,2-комнатная квартира · 77.2 м² · 5/6 этаж,42 990 000〒,"Нура р-н, Нарикбаева",Астана,2,77.2,5.0,6.0,2017.0
1010226788,2-комнатная квартира · 52 м² · 3/10 этаж,35 000 000〒,"Алатауский р-н, мкр Аккент",Алматы,2,52.0,3.0,10.0,2023.0
1006005659,2-комнатная квартира · 63.4 м² · 3/9 этаж,29 500 000〒,"Алатауский р-н, мкр Зердели 1/161",Алматы,2,63.4,3.0,9.0,2013.0
692232338,3-комнатная квартира · 117 м² · 5/5 этаж,46 000 000〒,"Алматы р-н, Мустафина 5/1",Астана,3,117.0,5.0,5.0,2001.0
686770012,3-комнатная квартира · 86 м² · 11/12 этаж,39 900 000〒,​Чингиз Айтматов 62/1 — Набережная реки Есиль,Астана,3,86.0,11.0,12.0,2022.0
1011595500,2-комнатная квартира · 36.3 м² · 5/9 этаж,25 000 000〒,"Сарайшык р-н, Мухамеджан Тынышбайулы 10",Астана,2,36.3,5.0,9.0,2025.0
1010878449,3-комнатная квартира · 85 м² · 5/12 этаж,71 000 000〒,"Нура р-н, Жубан Молдагалиев 5 — ГОРЯЩАЯ ЦЕНА! ИПОТЕКА +",Астана,3,85.0,5.0,12.0,2024.0
1010806666,3-комнатная квартира · 97.7 м² · 3/3 этаж,130 000 000〒,"Медеуский р-н, мкр Горный Гигант, Оспанова 80/85",Алматы,3,97.7,3.0,3.0,2026.0
1010786547,2-комнатная квартира · 61.8 м² · 10/10 этаж,45 700 000〒,"Есильский р-н, Алихан Бокейхан 15/1",Астана,2,61.8,10.0,10.0,2022.0
1010557557,2-комнатная квартира · 56.1 м² · 6/9 этаж,34 500 000〒,"Турксибский р-н, мкр Кайрат, ПК Кунаев 501/17",Алматы,2,56.1,6.0,9.0,2025.0
1010088504,2-комнатная квартира · 47 м² · 12/12 этаж,27 500 000〒,"Нура р-н, Чингиза Айтматова 77",Астана,2,47.0,12.0,12.0,2024.0
1009860196,2-комнатная квартира · 37 м² · 5/10 этаж,25 000 000〒,"Алматы р-н, Калдаяков 26",Астана,2,37.0,5.0,10.0,2019.0
1009692776,3-комнатная квартира · 53 м² · 9/13 этаж,53 000 000〒,"Ауэзовский р-н, Астана — Саина-Шаляпина",Алматы,3,53.0,9.0,13.0,2022.0
1006733629,2-комнатная квартира · 57.4 м² · 4/12 этаж,32 500 000〒,"Алатауский р-н, мкр Алгабас, Омарова 1 — Аккент",Алматы,2,57.4,4.0,12.0,2025.0
1005800378,3-комнатная квартира · 76 м² · 18/19 этаж,45 700 000〒,"Алмалинский р-н, Брусиловского",Алматы,3,76.0,18.0,19.0,2012.0
1001435931,2-комнатная квартира · 48 м² · 3/3 этаж,24 000 000〒,"Турксибский р-н, Огарёва 2В — Огарёва",Алматы,2,48.0,3.0,3.0,1964.0
1000450119,1-комнатная квартира · 35.6 м² · 1/5 этаж,19 000 000〒,"Алатауский р-н, мкр Коккайнар, 20-й микрорайон 46 к19 — Саина ,напротив Саяны",Алматы,1,35.6,1.0,5.0,2024.0
1000192162,2-комнатная квартира · 70.6 м² · 7/7 этаж,37 000 000〒,"Алатауский р-н, Касыма Шарипова",Алматы,2,70.6,7.0,7.0,2023.0
1010008607,1-комнатная квартира · 39.2 м²,от 21 207 200〒,"Туран р-н, ​Тамерлановское шоссе 328",Шымкент,1,39.2,,,2027.0
1004370008,2-комнатная квартира · 57.76 м²,от 51 579 680〒,"Есильский р-н, ​Аль-Фараби 3/2",Астана,2,57.76,,,2026.0
1002693559,1-комнатная квартира · 41.98 м²,от 27 706 800〒,К.Кайсенова 55/1,Усть-Каменогорск,1,41.98,,,2026.0
1000885769,2-комнатная квартира · 64.5 м² · 7/10 этаж,45 000 000〒,"Нура р-н, Айтматова 40 — Мухамедханова",Астана,2,64.5,7.0,10.0,2020.0
1011478692,2-комнатная квартира · 58 м² · 14/15 этаж,50 000 000〒,"Есильский р-н, Пр.Кабанбай батыра 5/3 — Ул.Т.Рыскулова",Астана,2,58.0,14.0,15.0,2022.0
1009300515,1-комнатная квартира · 41 м² · 3/3 этаж,23 000 000〒,"Турксибский р-н, Суюнбая — Базар Пожарка, ТРЦ Март",Алматы,1,41.0,3.0,3.0,1975.0
1006586277,3-комнатная квартира · 54.9 м² · 1/5 этаж,17 700 000〒,Абая (бывшая Ленина) 2,26 апр.,3,54.9,1.0,5.0,1963.0
1010840741,3-комнатная квартира · 86 м² · 8/9 этаж,66 000 000〒,"Нура р-н, Е-36 11",Астана,3,86.0,8.0,9.0,2025.0
1010974723,3-комнатная квартира · 67 м² · 14/18 этаж,46 500 000〒,"Нура р-н, Е-36 6",Астана,3,67.0,14.0,18.0,2025.0
1011585581,3-комнатная квартира · 87 м² · 4/12 этаж,53 500 000〒,"Алматы р-н, Байтурсынова 16 — А51",Астана,3,87.0,4.0,12.0,2021.0
1010905212,1-комнатная квартира · 44 м² · 2/6 этаж,29 000 000〒,"Есильский р-н, 38 улица 22-27",Астана,1,44.0,2.0,6.0,2015.0
1011560270,3-комнатная квартира · 85 м² · 2/9 этаж,38 000 000〒,Сатпаева,Атырау,3,85.0,2.0,9.0,2006.0
1011020728,1-комнатная квартира · 32 м² · 4/11 этаж,22 800 000〒,"Нура р-н, Роза Баглановой 1",Астана,1,32.0,4.0,11.0,2025.0
1010821798,3-комнатная квартира · 68 м² · 4/9 этаж,50 000 000〒,"Нура р-н, Култегин 4 — ТЦ Мечта на Сыганак",Астана,3,68.0,4.0,9.0,2025.0
1010718896,1-комнатная квартира · 38 м² · 8/12 этаж,23 900 000〒,"Сарайшык р-н, Улица А 52, 6 4/1",Астана,1,38.0,8.0,12.0,2024.0
1010448208,2-комнатная квартира · 50 м² · 4/18 этаж,53 800 000〒,"Есильский р-н, Турар Рыскулов 9",Астана,2,50.0,4.0,18.0,2020.0
1010010364,3-комнатная квартира · 127 м² · 7 этаж,87 500 000〒,"Нура р-н, Керей и  Жанибек хандар",Астана,3,127.0,,,2015.0
1003489911,5-комнатная квартира · 250 м² · 2/3 этаж,332 000 000〒,"Медеуский р-н, Кербулакская 8/1 к10",Алматы,5,250.0,2.0,3.0,2021.0
1011027816,4-комнатная квартира · 106 м² · 6 этаж,31 000 000〒,"29а мкр, 29а ш/а. 88",Актау,4,106.0,,,2020.0
1011249947,3-комнатная квартира · 67.5 м² · 5/9 этаж,50 000 000〒,"Е-15 13, 13/1",Астана,3,67.5,5.0,9.0,2025.0
1009687004,3-комнатная квартира · 99 м² · 11/12 этаж,85 000 000〒,"Нура р-н, Туран 43/3",Астана,3,99.0,11.0,12.0,2023.0
1004647446,1-комнатная квартира · 32.8 м² · 9/9 этаж,23 000 000〒,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла — Возле Наурызбайского ЦОН",Алматы,1,32.8,9.0,9.0,2020.0
1010651787,1-комнатная квартира · 35 м² · 6/14 этаж,19 500 000〒,"Сарыарка р-н, Бейбарыс Султан 31",Астана,1,35.0,6.0,14.0,2025.0
1011202075,2-комнатная квартира · 45 м² · 3/7 этаж,13 000 000〒,"33-й мкр 32 — Мангистау арена,Садик,НИШ",Актау,2,45.0,3.0,7.0,2018.0
1011426012,2-комнатная квартира · 55 м² · 5/12 этаж,31 900 000〒,"Нура р-н, Казыбек би 11, 11Б, 15, 13, 11а, 11/1, 13а, 11/2",Астана,2,55.0,5.0,12.0,2018.0
683615250,3-комнатная квартира · 113.6 м² · 5/10 этаж,80 000 000〒,"Наурызбайский р-н, мкр Каргалы, Кенесары хана 54/35",Алматы,3,113.6,5.0,10.0,2013.0
1011179285,3-комнатная квартира · 92 м² · 9/12 этаж,82 000 000〒,"Алатауский р-н, Бауыржана Момышулы — Уютная квартира!",Алматы,3,92.0,9.0,12.0,2025.0
1011160614,3-комнатная квартира · 72 м² · 3/9 этаж,51 990 000〒,"Есильский р-н, 23-й проезд 5",Астана,3,72.0,3.0,9.0,2020.0
1010778092,1-комнатная квартира · 39 м² · 10/17 этаж,23 700 000〒,"Алматы р-н, Шаймерденова 4/3",Астана,1,39.0,10.0,17.0,2023.0
1010038856,2-комнатная квартира · 45.8 м² · 5/9 этаж,29 450 000〒,"Нура р-н, Е-36, блок F 11",Астана,2,45.8,5.0,9.0,2025.0
1009870229,2-комнатная квартира · 55 м² · 6/12 этаж,34 000 000〒,"Алатауский р-н, мкр Алгабас, Омарова 1",Алматы,2,55.0,6.0,12.0,2024.0
1008748634,2-комнатная квартира · 58 м² · 7/9 этаж,29 000 000〒,"Нура р-н, Район улицы Розы Баглановой — Чингиза Айтматова и Розы Баглановой",Астана,2,58.0,7.0,9.0,2026.0
1011627713,2-комнатная квартира · 41 м²,33 800 000〒,"Нура р-н, E- 15 16 — Binom",Астана,2,41.0,,,2025.0
1008209844,3-комнатная квартира · 100 м² · 12/13 этаж,95 000 000〒,"Есильский р-н, Туран 59/2 — Улы Дала ПЕНТХАУС",Астана,3,100.0,12.0,13.0,2021.0
1007723683,1-комнатная квартира · 45 м² · 8/9 этаж,28 000 000〒,"Алатауский р-н, Шахар сити 92/13 блок 4 — Заде Арлан базара",Алматы,1,45.0,8.0,9.0,2022.0
1005450981,3-комнатная квартира · 100.5 м² · 10/16 этаж,73 000 000〒,"Ауэзовский р-н, Навои — Навои Жандосова",Алматы,3,100.5,10.0,16.0,2023.0
1005182062,3-комнатная квартира · 75 м² · 9/9 этаж,46 000 000〒,"Ауэзовский р-н, мкр Аксай-4",Алматы,3,75.0,9.0,9.0,1988.0
1003649118,3-комнатная квартира · 70 м² · 12/12 этаж,62 888 888〒,"Алатауский р-н, мкр Гажайып",Алматы,3,70.0,12.0,12.0,2024.0
1000184327,2-комнатная квартира · 54 м² · 9/12 этаж,39 000 000〒,"Жетысуский р-н, Райымбека 255/1 — Ташкентская-Розыбакиева, Оптовка, ТРЦ Максима",Алматы,2,54.0,9.0,12.0,2024.0
1010464153,2-комнатная квартира · 45 м² · 3/12 этаж,43 300 000〒,"Нура р-н, Туран 39",Астана,2,45.0,3.0,12.0,2025.0
1010230651,3-комнатная квартира · 85 м² · 2/14 этаж,85 888 888〒,"Сарайшык р-н, Шамши Калдаяков 8",Астана,3,85.0,2.0,14.0,2024.0
1009883860,2-комнатная квартира · 39 м² · 10/12 этаж,32 500 000〒,E-15 16,Астана,2,39.0,10.0,12.0,2025.0
1009224657,2-комнатная квартира · 55.54 м² · 2/6 этаж,37 500 000〒,"Сарайшык р-н, Ивана Панфилова 85",Астана,2,55.54,2.0,6.0,2026.0
1010086011,2-комнатная квартира · 60.94 м²,от 58 989 920〒,"Есильский р-н, Бухар жырау 33/2",Астана,2,60.94,,,2027.0
1009402004,3-комнатная квартира · 106.69 м²,от 76 816 800〒,"Есильский р-н, пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3",Астана,3,106.69,,,2027.0
1004370013,2-комнатная квартира · 75.31 м²,от 67 854 310〒,"Есильский р-н, ​Аль-Фараби 3/2",Астана,2,75.31,,,2026.0
1004370022,2-комнатная квартира · 103.81 м²,от 82 321 330〒,"Есильский р-н, ​Аль-Фараби 3/2",Астана,2,103.81,,,2026.0
1010003391,2-комнатная квартира · 62.49 м²,от 35 744 280〒,"Туран р-н, Калдаякова 30",Шымкент,2,62.49,,,2026.0
1002501505,1-комнатная квартира · 40.15 м²,от 27 703 500〒,"Нура р-н, Таттимбета — Е-15",Астана,1,40.15,,,2026.0
761794569,2-комнатная квартира · 68.21 м²,от 34 105 000〒,"Сарыарка р-н, пересечние улиц Кенесары и Т.Шевченко",Астана,2,68.21,,,2027.0
1011328059,5-комнатная квартира · 143.71 м²,от 92 261 820〒,"Абайский р-н, мкр Акжайык, вдоль ул. Толеметова Толеметова",Шымкент,5,143.71,,,2026.0
683962792,3-комнатная квартира · 86.3 м²,от 53 247 100〒,"Нура р-н, Е-36 5",Астана,3,86.3,,,2023.0
1010428744,1-комнатная квартира · 38 м² · 6 этаж,9 800 000〒,"39-й мкр, 39-ш/а. 6",Актау,1,38.0,,,2024.0
1011263713,1-комнатная квартира · 41 м² · 5/9 этаж,27 500 000〒,"Есильский р-н, Бухар жырау 42 — Аль Фараби",Астана,1,41.0,5.0,9.0,2022.0
678087571,1-комнатная квартира · 31 м² · 5/5 этаж,11 800 000〒,"мкр Жастар, Конаева 32",Талдыкорган,1,31.0,5.0,5.0,1983.0
1007819630,2-комнатная квартира · 57.37 м² · 8/9 этаж,36 200 000〒,"Нура р-н, Калдаякова — улица Каршыга Ахмедьярова",Астана,2,57.37,8.0,9.0,2026.0
1011278497,2-комнатная квартира · 40 м² · 2/12 этаж,34 500 000〒,"Алматы р-н, Тауелсиздик",Астана,2,40.0,2.0,12.0,2025.0
1001583594,3-комнатная квартира · 85 м² · 16/16 этаж,40 500 000〒,"Алатауский р-н, мкр Аккент, Мкр. Аккент",Алматы,3,85.0,16.0,16.0,2015.0
688279611,1-комнатная квартира · 50 м² · 1/10 этаж,42 000 000〒,"Ауэзовский р-н, 12-й мкрн 26",Алматы,1,50.0,1.0,10.0,2019.0
686209054,2-комнатная квартира · 45 м² · 3/4 этаж,34 000 000〒,"Алмалинский р-н, Назарбаев 25",Алматы,2,45.0,3.0,4.0,1970.0
1011146527,3-комнатная квартира · 112 м² · 9/11 этаж,49 000 000〒,"Алматы р-н, Момышулы 2в",Астана,3,112.0,9.0,11.0,2014.0
1011036492,2-комнатная квартира · 47 м²,38 000 000〒,"Нура р-н, Казыбек Би",Астана,2,47.0,,,2023.0
1010945096,2-комнатная квартира · 74 м² · 5/10 этаж,58 000 000〒,"Ауэзовский р-н, мкр Мамыр, Афцинао 4",Алматы,2,74.0,5.0,10.0,2017.0
1010833491,3-комнатная квартира · 60 м² · 3/9 этаж,38 700 000〒,"Сарайшык р-н, А91 12 — Нұрлы жол вокзалы Бином Байтұрсынұлы ,57қазақ орта мектебі,13орыс мект",Астана,3,60.0,3.0,9.0,2022.0
1010832601,3-комнатная квартира · 99.52 м² · 4/9 этаж,72 900 000〒,"Есильский р-н, Турар Рыскулов 18 — ЦЕНА  НИЖЕ ЧЕМ У ЗАСТРОйЩИКА",Астана,3,99.52,4.0,9.0,2026.0
1010381767,2-комнатная квартира · 72.2 м² · 2/16 этаж,68 000 000〒,Токпанова 8/1,Астана,2,72.2,2.0,16.0,2023.0
1009949138,3-комнатная квартира · 75 м² · 1/6 этаж,55 000 000〒,"Есильский р-н, Кабанбай батыра — Mega silk way",Астана,3,75.0,1.0,6.0,2016.0
1009651252,2-комнатная квартира · 60.8 м² · 10/18 этаж,43 500 000〒,"Бостандыкский р-н, Утепова 31",Алматы,2,60.8,10.0,18.0,2023.0
1009236054,3-комнатная квартира · 95 м² · 15/16 этаж,68 000 000〒,"Нура р-н, Култегин 17",Астана,3,95.0,15.0,16.0,2025.0
1008473672,1-комнатная квартира · 39 м² · 6/12 этаж,27 600 000〒,"Нура р-н, Култегин 14",Астана,1,39.0,6.0,12.0,2023.0
1006450975,2-комнатная квартира · 50.2 м² · 2/18 этаж,48 000 000〒,"Бостандыкский р-н, Утепова 31",Алматы,2,50.2,2.0,18.0,2023.0
1001574321,2-комнатная квартира · 49.2 м² · 14/15 этаж,42 600 000〒,"Бостандыкский р-н, Утепова 31А — Жандосова-Кекилбаева",Алматы,2,49.2,14.0,15.0,2023.0
1002257304,2-комнатная квартира · 55.82 м²,от 25 677 200〒,Азаттык 21/2,Атырау,2,55.82,,,2026.0
762353713,2-комнатная квартира · 96.6 м²,от 44 436 000〒,"Абайский р-н, Микрорайон Акжайык, участок 1988А",Шымкент,2,96.6,,,2025.0
1011224710,3-комнатная квартира · 73 м² · 4/5 этаж,18 000 000〒,"27-й мкр, 27-ш/а. 35",Актау,3,73.0,4.0,5.0,2000.0
1009854974,2-комнатная квартира · 38 м² · 8/9 этаж,26 900 000〒,"Есильский р-н, E 511 25 — Аллея Oner Zholy",Астана,2,38.0,8.0,9.0,2026.0
685513671,3-комнатная квартира · 100.8 м² · 2/12 этаж,120 000 000〒,"Бостандыкский р-н, Торайгырова — Мустафина",Алматы,3,100.8,2.0,12.0,2021.0
684259407,4-комнатная квартира · 86 м² · 5/5 этаж,62 000 000〒,"Ауэзовский р-н, мкр Аксай-3А 45",Алматы,4,86.0,5.0,5.0,1989.0
667329095,3-комнатная квартира · 90 м² · 10/13 этаж,73 000 000〒,"Бостандыкский р-н, Розыбакиева — Аль-фараби",Алматы,3,90.0,10.0,13.0,2014.0
1011627840,3-комнатная квартира · 55 м² · 1/5 этаж,19 500 000〒,"Сарыарка р-н, Республика 76",Астана,3,55.0,1.0,5.0,1976.0
1011425972,2-комнатная квартира · 63 м² · 6/6 этаж,25 000 000〒,"Сарыарка р-н, Сулуколь 14, 14/1",Астана,2,63.0,6.0,6.0,2010.0
1011230030,2-комнатная квартира · 42.3 м² · 5/9 этаж,35 000 000〒,"Алматы р-н, Жумекен Нажимеденов 28/1 — Кенен Азербаев",Астана,2,42.3,5.0,9.0,2025.0
1010941660,2-комнатная квартира · 37 м² · 8/9 этаж,20 500 000〒,"Алматы р-н, Жумекен Нажимеденов 17 — Улы Дала",Астана,2,37.0,8.0,9.0,2022.0
1011228172,3-комнатная квартира · 120 м² · 2/5 этаж,40 000 000〒,"32Б мкр, 32Б ш/а. 22",Актау,3,120.0,2.0,5.0,2020.0
1009811053,2-комнатная квартира · 43 м² · 9/12 этаж,45 500 000〒,"Нура р-н, E 900 10",Астана,2,43.0,9.0,12.0,2025.0
1009631261,1-комнатная квартира · 40.3 м² · 7/12 этаж,26 000 000〒,"Нура р-н, Е-429 26",Астана,1,40.3,7.0,12.0,2026.0
1008973447,1-комнатная квартира · 40 м² · 7/9 этаж,32 000 000〒,"Ауэзовский р-н, мкр Аксай-4 — Саина Улыкбека",Алматы,1,40.0,7.0,9.0,1987.0
1008973382,1-комнатная квартира · 42.9 м² · 2/13 этаж,27 000 000〒,"Сарыарка р-н, Косшыгулулы 6 — ЖК Акерке 2",Астана,1,42.9,2.0,13.0,2022.0
1007119044,2-комнатная квартира · 57.6 м² · 2/3 этаж,38 000 000〒,"Наурызбайский р-н, мкр Карагайлы, Кали Надырова",Алматы,2,57.6,2.0,3.0,2024.0
1000893398,3-комнатная квартира · 75 м² · 1/9 этаж,58 000 000〒,"Алмалинский р-н, Аносова",Алматы,3,75.0,1.0,9.0,1993.0
1004699680,4-комнатная квартира · 93.14 м²,от 60 913 560〒,"Нура р-н, Е 909 29",Астана,4,93.14,,,2026.0
1008497894,4-комнатная квартира · 171 м²,от 285 057 000〒,"Бостандыкский р-н, Кожабекова 17/2",Алматы,4,171.0,,,2028.0
762353494,3-комнатная квартира · 91.98 м²,от 38 171 700〒,"Абайский р-н, Микрорайон Акжайык, участок 1988А",Шымкент,3,91.98,,,2025.0
761097287,1-комнатная квартира · 44 м²,от 20 240 000〒,Кунаева 14Б — Сидранского,Конаев,1,44.0,,,2025.0
761883390,3-комнатная квартира · 97.21 м²,от 87 294 580〒,"Сарайшык р-н, Сагадат Нурмагамбетов 15, 16",Астана,3,97.21,,,2026.0
760697971,2-комнатная квартира · 52.44 м²,от 50 919 240〒,"Нура р-н, Е-899 5/1",Астана,2,52.44,,,2026.0
694706343,4-комнатная квартира · 99.31 м²,от 66 552 856〒,"Турксибский р-н, Кайрат микрорайон 716/16",Алматы,4,99.31,,,2025.0
1010001171,2-комнатная квартира · 53.65 м²,от 42 914 156〒,"Турксибский р-н, Тараз 8/1",Алматы,2,53.65,,,2025.0
687647662,1-комнатная квартира · 42.89 м²,от 30 409 010〒,"Аль-Фарабийский р-н, мкр Тараз, Рыскулова 33/2",Шымкент,1,42.89,,,2026.0
670070211,3-комнатная квартира · 91.65 м²,от 56 000 000〒,"Есильский р-н, Мангилик Ел 40",Астана,3,91.65,,,2021.0
1008570185,3-комнатная квартира · 108 м² · 2/6 этаж,74 500 000〒,"Есильский р-н, Улы Дала 59",Астана,3,108.0,2.0,6.0,2015.0
1004283293,3-комнатная квартира · 130 м² · 4/10 этаж,80 000 000〒,13-й мкр 54,Актау,3,130.0,4.0,10.0,2019.0
1010136859,3-комнатная квартира · 64 м² · 6/9 этаж,41 000 000〒,"Наурызбайский р-н, мкр Шугыла, Мкрн Шугыла 340/46",Алматы,3,64.0,6.0,9.0,2024.0
699404973,3-комнатная квартира · 61.7 м² · 5/5 этаж,50 500 000〒,"Бостандыкский р-н, мкр Алмагуль, Си Синхая — Гагарина-Байкадамова",Алматы,3,61.7,5.0,5.0,1979.0
693342833,2-комнатная квартира · 43 м² · 6/9 этаж,33 900 000〒,"Есильский р-н, Казыбек Би 9 — Пересечение улиц Туран и Р.Баглановой",Астана,2,43.0,6.0,9.0,2023.0
1011417118,2-комнатная квартира · 51.6 м²,35 500 000〒,"Нура р-н, Кабанбай батыр 5/1 — В золотой середине столицы в окружении улиц Кабанбай батыра, проспекта",Астана,2,51.6,,,2008.0
1011251205,1-комнатная квартира · 33 м² · 9/10 этаж,17 500 000〒,"Есильский р-н, Е181 3",Астана,1,33.0,9.0,10.0,2020.0
1010966755,2-комнатная квартира · 56 м² · 3/9 этаж,32 000 000〒,"Наурызбайский р-н, мкр Акжар 4 — Бирлик Жандосова",Алматы,2,56.0,3.0,9.0,2026.0
1010287822,1-комнатная квартира · 31 м² · 1/5 этаж,45 000 000〒,"Бостандыкский р-н, мкр Казахфильм, ул. Алматинская 39 — Уг. ул Сыргабекова дом на ул. Арычная",Алматы,1,31.0,1.0,5.0,1985.0
1010179288,2-комнатная квартира · 69.1 м² · 2/9 этаж,51 000 000〒,"Ауэзовский р-н, Мустай Карима 12/16 — Сайна Жандосова",Алматы,2,69.1,2.0,9.0,2006.0
1009961675,2-комнатная квартира · 62 м² · 8/14 этаж,33 000 000〒,"Алматы р-н, проспект Момышулы 14",Астана,2,62.0,8.0,14.0,2009.0
